"expand","self","id","key","name","avatarUrls","projectCategory","projectTypeKey","simplified","style","isPrivate","properties"
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10348","10348","ASC","ASC - Archer Snowflake Change Control","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10155","10155","AJM","Atlassian Jira Maintenance","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10380","10380","AUT","Auto","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10010; id=10010; name=Auto Purchase Program; description=Engineering - Auto Purchase Program Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10285","10285","AUTO","Auto Purchase Loan Origination","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10010; id=10010; name=Auto Purchase Program; description=Engineering - Auto Purchase Program Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10346","10346","BPP","Baseline PL Pilot","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10512","10512","BDME","Business Data Management Execution","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10415; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10415?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10415?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10415?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10184","10184","BINT","Business Intelligence","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10015; id=10015; name=Data Factory; description=Engineering - Data Factory Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10400","10400","BOKR","Business OKRs","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10268","10268","CCAL","C&A - Credit & Analytics Lane","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10187","10187","CRSK","C&A - Credit Risk Management","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10345","10345","CER","C&A - Enterprise Releases","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10253","10253","CES","C&A - Execution Services","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10254","10254","CMF","C&A - Model Factory","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10350","10350","CMT","C&A - Model Tracking","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10154","10154","PRICE","C&A - Pricing  Innovations","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10423?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10255","10255","CPE","C&A - Pricing Enhancements","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10378","10378","CRSKM","CA - Credit Risk Management","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10012; id=10012; name=Credit and Analytics; description=Engineering - Credit and Analytics}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10354","10354","NELT","CAFES","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10013; id=10013; name=Communications; description=Engineering - Communications Lane}","software","False","classic","False",""
